1,0.04817390441894531,0,1000,1000
1,0.0488584041595459,1,1000,1000
1,0.04877495765686035,2,1000,1000
1,0.048896074295043945,3,1000,1000
1,0.051964759826660156,4,1000,1000
1,0.10010814666748047,0,1000,2000
1,0.10026216506958008,1,1000,2000
1,0.09495878219604492,2,1000,2000
1,0.09399271011352539,3,1000,2000
1,0.09360933303833008,4,1000,2000
1,0.2308351993560791,0,1000,5000
1,0.277416467666626,1,1000,5000
1,0.23106098175048828,2,1000,5000
1,0.23180699348449707,3,1000,5000
1,0.25329041481018066,4,1000,5000
1,0.10028648376464844,0,2000,1000
1,0.10174250602722168,1,2000,1000
1,0.13458943367004395,2,2000,1000
1,0.10176467895507812,3,2000,1000
1,0.10038113594055176,4,2000,1000
1,0.19704008102416992,0,2000,2000
1,0.19907808303833008,1,2000,2000
1,0.1988387107849121,2,2000,2000
1,0.19963836669921875,3,2000,2000
1,0.19876575469970703,4,2000,2000
1,0.4879307746887207,0,2000,5000
1,0.49067139625549316,1,2000,5000
1,0.4916210174560547,2,2000,5000
1,0.4931037425994873,3,2000,5000
1,0.5259997844696045,4,2000,5000
1,0.36591076850891113,0,5000,1000
1,0.3650960922241211,1,5000,1000
1,0.36678552627563477,2,5000,1000
1,0.36658620834350586,3,5000,1000
1,0.3670186996459961,4,5000,1000
1,0.7301759719848633,0,5000,2000
1,0.7551188468933105,1,5000,2000
1,0.7508234977722168,2,5000,2000
1,0.7262880802154541,3,5000,2000
1,0.750734806060791,4,5000,2000
1,1.8505637645721436,0,5000,5000
1,1.8509128093719482,1,5000,5000
1,1.8418638706207275,2,5000,5000
1,1.834012508392334,3,5000,5000
1,1.8376390933990479,4,5000,5000
1,1.1660900115966797,0,10000,1000
1,1.1654207706451416,1,10000,1000
1,1.171905279159546,2,10000,1000
1,1.1715991497039795,3,10000,1000
1,1.1652376651763916,4,10000,1000
1,2.3295276165008545,0,10000,2000
1,2.327812671661377,1,10000,2000
1,2.3160579204559326,2,10000,2000
1,2.3377108573913574,3,10000,2000
1,2.330531120300293,4,10000,2000
1,5.792949676513672,0,10000,5000
1,5.808141469955444,1,10000,5000
1,5.8063063621521,2,10000,5000
1,5.796774864196777,3,10000,5000
1,5.759994983673096,4,10000,5000
1,3.898699998855591,0,20000,1000
1,3.907104969024658,1,20000,1000
1,3.924710750579834,2,20000,1000
1,3.905877113342285,3,20000,1000
1,3.893998861312866,4,20000,1000
1,7.778008222579956,0,20000,2000
1,7.7911217212677,1,20000,2000
