housing_scale,12.363625,2.555891,1
housing_scale,14.930660,2.560879,2
housing_scale,10.516150,2.548653,3
housing_scale,6.564133,1.388751,4
housing_scale,8.072885,2.484468,5
mpg_scale,4.878734,1.046595,1
mpg_scale,7.131452,1.956185,2
mpg_scale,7.400616,1.080161,3
mpg_scale,6.933844,1.023228,4
mpg_scale,8.161009,1.038563,5
space_ga_scale,0.010437,13.841093,1
space_ga_scale,0.010387,14.779264,2
space_ga_scale,0.011156,7.564974,3
space_ga_scale,0.009542,14.218934,4
space_ga_scale,0.010232,14.417369,5
mg_scale,0.015996,6.713693,1
mg_scale,0.016392,6.718820,2
mg_scale,0.016351,6.593430,3
mg_scale,0.014260,3.563187,4
mg_scale,0.014789,6.684913,5
cpusmall_scale,8.717397,43.869727,1
cpusmall_scale,7.630111,44.178445,2
cpusmall_scale,8.286428,43.793878,3
cpusmall_scale,9.551885,46.620797,4
cpusmall_scale,8.854628,41.300617,5
abalone,4.776295,11.043724,1
abalone,4.085527,21.125603,2
abalone,5.246611,21.203935,3
abalone,4.111835,21.186523,4
abalone,4.207780,20.066839,5
bodyfat_scale,0.000011,0.793848,1
bodyfat_scale,0.000025,0.784643,2
bodyfat_scale,0.000011,1.452958,3
bodyfat_scale,0.000035,0.745813,4
bodyfat_scale,0.000002,1.416051,5
