1,0.1399071216583252,0,1000,1000
1,0.13338327407836914,1,1000,1000
1,0.13600945472717285,2,1000,1000
1,0.13625359535217285,3,1000,1000
1,0.13712430000305176,4,1000,1000
1,0.1444694995880127,0,1000,2000
1,0.14561700820922852,1,1000,2000
1,0.1409294605255127,2,1000,2000
1,0.14151835441589355,3,1000,2000
1,0.14432287216186523,4,1000,2000
1,0.16068243980407715,0,1000,5000
1,0.16010022163391113,1,1000,5000
1,0.16046833992004395,2,1000,5000
1,0.16165423393249512,3,1000,5000
1,0.18738603591918945,4,1000,5000
1,0.13612771034240723,0,2000,1000
1,0.13690567016601562,1,2000,1000
1,0.13563323020935059,2,2000,1000
1,0.13764238357543945,3,2000,1000
1,0.13579344749450684,4,2000,1000
1,0.14089250564575195,0,2000,2000
1,0.14717864990234375,1,2000,2000
1,0.14080333709716797,2,2000,2000
1,0.14243125915527344,3,2000,2000
1,0.1411449909210205,4,2000,2000
1,0.1645200252532959,0,2000,5000
1,0.163621187210083,1,2000,5000
1,0.16174030303955078,2,2000,5000
1,0.19902992248535156,3,2000,5000
1,0.1607506275177002,4,2000,5000
1,0.15745949745178223,0,5000,1000
1,0.14092135429382324,1,5000,1000
1,0.13989710807800293,2,5000,1000
1,0.14124131202697754,3,5000,1000
1,0.13898396492004395,4,5000,1000
1,0.27364492416381836,0,5000,2000
1,0.24901938438415527,1,5000,2000
1,0.24876737594604492,2,5000,2000
1,0.2503621578216553,3,5000,2000
1,0.24821019172668457,4,5000,2000
1,0.46864938735961914,0,5000,5000
1,0.3676328659057617,1,5000,5000
1,0.3687863349914551,2,5000,5000
1,0.4695932865142822,3,5000,5000
1,0.4684758186340332,4,5000,5000
1,0.2476489543914795,0,10000,1000
1,0.24938559532165527,1,10000,1000
1,0.24967408180236816,2,10000,1000
1,0.34853363037109375,3,10000,1000
1,0.24821901321411133,4,10000,1000
1,0.4587526321411133,0,10000,2000
1,0.45590710639953613,1,10000,2000
1,0.45595288276672363,2,10000,2000
1,0.5566279888153076,3,10000,2000
1,0.4565303325653076,4,10000,2000
1,0.9792680740356445,0,10000,5000
