1,0.7454729437701494,1.2889361381530762,0,1000,2000
1,0.8056369803533672,1.3072669506072998,1,1000,2000
2,0.43900016627633726,6.971121549606323,0,1000,2000
2,0.47921485938209335,6.748149156570435,1,1000,2000
1,1.135251555507794,0.5737316608428955,0,100,2000
1,1.135251555507794,0.5931828022003174,0,100,2000
1,1.103842064355821,0.5461175441741943,1,100,2000
2,1.2813376035090374,1.1147208213806152,0,100,2000
2,1.432634518712447,1.1315257549285889,1,100,2000
3,2404.721823494373,0.8861205577850342,0,100,2000
3,3269.23879831952,0.8055903911590576,1,100,2000
1,1.135251555507794,0.6199691295623779,0,100,2000
1,1.103842064355821,0.5423879623413086,1,100,2000
2,1.2854759779963354,1.1162381172180176,0,100,2000
2,1.448848293072442,1.1797614097595215,1,100,2000
3,2415.0926926829666,0.812807559967041,0,100,2000
3,3329.8841291020003,0.9013981819152832,1,100,2000
4,0.4637739923665296,0.891577959060669,0,100,2000
4,0.5214098551162256,0.8039515018463135,1,100,2000
1,1.135251555507794,0.6311511993408203,0,100,2000
1,1.103842064355821,0.6178052425384521,1,100,2000
2,1.2791344536365779,1.1944949626922607,0,100,2000
2,1.447747703942558,1.131274700164795,1,100,2000
3,2500.609016406679,0.7755446434020996,0,100,2000
3,3358.1312390143285,0.8070199489593506,1,100,2000
4,0.46702895235047515,0.8204152584075928,0,100,2000
4,0.5210572336817877,0.8845019340515137,1,100,2000
1,1.135251555507794,0.600365161895752,0,100,2000
1,1.103842064355821,0.5676822662353516,1,100,2000
