1,1.29305913286264,3.1792941093444824,0,1000,2000
1,1.2772749852503484,2.99224853515625,1,1000,2000
1,1.1910714584250677,3.016592025756836,2,1000,2000
1,1.257278103088081,3.0010616779327393,3,1000,2000
1,1.2394761724944714,3.0142388343811035,4,1000,2000
2,3.3913665142154485,6.739461898803711,0,1000,2000
2,3.6045418812227594,6.7325615882873535,1,1000,2000
2,3.414977210845678,7.1098549365997314,2,1000,2000
2,3.5188123617261837,6.754168748855591,3,1000,2000
2,3.333802297080813,6.7709739208221436,4,1000,2000
3,4517.895910860222,5.399841547012329,0,1000,2000
3,4227.671158664648,5.383875131607056,1,1000,2000
3,3726.99921059217,5.3588714599609375,2,1000,2000
3,3975.053457743502,5.534604549407959,3,1000,2000
3,4410.715314786728,5.376870155334473,4,1000,2000
4,1.0588411676278418,7.845944881439209,0,1000,2000
4,1.0277846747731954,5.400240421295166,1,1000,2000
4,1.024258043041241,4.436244964599609,2,1000,2000
4,0.9914639584013444,7.987969875335693,3,1000,2000
4,1.0371081466015248,4.409137487411499,4,1000,2000
5,1.0642460703064858,7.778181314468384,0,1000,2000
5,1.0521686053576207,8.030197858810425,1,1000,2000
5,1.045591119992606,7.8201258182525635,2,1000,2000
5,1.017826506674234,7.818430662155151,3,1000,2000
5,1.05334093285197,7.826033353805542,4,1000,2000
6,0.9910515923987326,6.5387489795684814,0,1000,2000
6,1.004455992802872,6.753386974334717,1,1000,2000
6,1.0538631044755797,6.66594386100769,2,1000,2000
6,1.0130864146966496,6.508829355239868,3,1000,2000
6,1.0259048370857586,5.855063199996948,4,1000,2000
7,0.1214621105761889,4.247104167938232,0,1000,2000
7,0.1250815743598927,4.26441216468811,1,1000,2000
7,0.12628530162643792,4.274887323379517,2,1000,2000
7,0.12292721762570537,4.474423408508301,3,1000,2000
7,0.11358903754703548,4.2823474407196045,4,1000,2000
8,0.11284752012548745,4.252071142196655,0,1000,2000
8,0.10964976524945359,4.26841139793396,1,1000,2000
8,0.11949884404292495,4.242236852645874,2,1000,2000
8,0.11386933991231106,4.359645843505859,3,1000,2000
8,0.11500457319572598,4.249269247055054,4,1000,2000
9,20.427056770806114,4.37238073348999,0,1000,2000
9,20.47154157847423,4.467021942138672,1,1000,2000
9,20.26366458133571,4.362631559371948,2,1000,2000
9,21.23622153455944,4.377840518951416,3,1000,2000
9,20.087354852787985,4.3495471477508545,4,1000,2000
